hrmonth,hryear4,pwsswgt,prtage,pemlr,peeduca,gestfips
10,2019,-1,-1,-1,-1,1
10,2019,4620941,66,5,41,2
10,2019,22557417,32,1,42,1
10,2019,16895011,51,6,34,1
10,2019,20140195,58,1,39,1
10,2019,-1,-1,-1,-1,2
10,2019,20272861,31,4,39,1
10,2019,4574473,62,1,43,2
10,2019,0,27,-1,40,2
10,2019,4280545,68,5,40,2
10,2019,19981833,62,1,42,1
10,2019,25495008,21,7,39,1
10,2019,20633062,56,1,43,1
10,2019,-1,-1,-1,-1,2
10,2019,21374215,29,1,41,1
10,2019,18446179,42,1,39,1
10,2019,20808865,67,5,39,1
10,2019,12745521,0,-1,-1,2
10,2019,17724283,62,6,39,1
10,2019,19496767,38,7,39,1
10,2019,5468153,60,6,39,2
10,2019,4446801,38,2,42,2
10,2019,20621350,56,1,43,1
10,2019,25492618,12,-1,-1,1
10,2019,18976171,16,7,36,1
10,2019,4250945,62,1,41,2
10,2019,25492618,13,-1,-1,1
10,2019,21027389,34,1,44,1
10,2019,19701806,58,1,39,1
10,2019,6811270,28,1,43,2
10,2019,20116133,44,7,40,1
10,2019,22098148,62,6,41,1
10,2019,20127576,43,1,46,1
10,2019,16900802,64,5,41,1
10,2019,22216086,49,7,41,1
10,2019,6475602,20,7,39,2
10,2019,5468153,56,7,37,2
10,2019,4183559,73,2,45,2
10,2019,8068230,1,-1,-1,2
10,2019,4998173,59,1,40,2
10,2019,6008406,12,-1,-1,2
10,2019,4132255,41,1,39,2
10,2019,15282634,74,1,42,1
10,2019,18743913,58,1,43,1
10,2019,-1,-1,-1,-1,1
10,2019,4616165,52,1,39,2
10,2019,14494401,10,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,4258075,42,1,43,2
10,2019,5342901,52,1,39,2
10,2019,18267717,35,1,44,1
10,2019,6454099,21,1,39,2
10,2019,-1,-1,-1,-1,2
10,2019,20216958,13,-1,-1,4
10,2019,21611646,38,7,43,1
10,2019,20166110,85,5,35,1
10,2019,16985263,51,6,33,1
10,2019,4610646,63,1,39,2
10,2019,17252218,58,1,43,1
10,2019,16988339,16,7,36,1
10,2019,18789536,48,6,40,1
10,2019,4685833,26,1,42,2
10,2019,18769578,72,5,39,1
10,2019,19209581,42,1,43,1
10,2019,25225255,55,1,40,1
10,2019,17311425,59,1,37,1
10,2019,17170602,85,5,39,1
10,2019,23265889,28,1,43,1
10,2019,21702965,24,1,40,1
10,2019,21407896,10,-1,-1,1
10,2019,15960520,38,1,41,1
10,2019,18828282,46,6,39,1
10,2019,3870200,70,5,43,2
10,2019,4320581,54,1,43,2
10,2019,-1,-1,-1,-1,1
10,2019,8364003,27,1,39,2
10,2019,3963128,43,1,39,2
10,2019,33776618,58,3,43,4
10,2019,-1,-1,-1,-1,1
10,2019,15722282,64,5,41,1
10,2019,15706861,12,-1,-1,1
10,2019,31789977,30,1,43,4
10,2019,19861138,26,1,43,1
10,2019,17215658,3,-1,-1,1
10,2019,20285421,19,7,39,1
10,2019,16232772,0,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,23147241,1,-1,-1,1
10,2019,14494401,11,-1,-1,1
10,2019,17593219,63,6,39,1
10,2019,36564216,11,-1,-1,1
10,2019,16141333,69,5,40,1
10,2019,20483971,49,1,43,1
10,2019,-1,-1,-1,-1,1
10,2019,24199000,13,-1,-1,1
10,2019,18440294,47,1,43,1
10,2019,17743239,73,5,41,1
10,2019,-1,-1,-1,-1,1
10,2019,18939113,64,5,42,1
10,2019,25311805,28,7,39,1
10,2019,-1,-1,-1,-1,1
10,2019,19915648,26,1,44,1
10,2019,5117450,61,1,43,2
10,2019,4620941,65,1,42,2
10,2019,8396264,7,-1,-1,2
10,2019,5171001,22,1,43,2
10,2019,16174372,78,5,39,1
10,2019,8688799,15,7,35,2
10,2019,6478264,28,1,39,2
10,2019,-1,-1,-1,-1,2
10,2019,15969108,73,5,44,1
10,2019,-1,-1,-1,-1,1
10,2019,25041930,50,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,24346372,2,-1,-1,1
10,2019,14552930,9,-1,-1,1
10,2019,20731886,55,1,44,1
10,2019,17650298,15,7,35,1
10,2019,33188972,22,7,39,1
10,2019,16965262,78,5,38,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,30872466,31,7,35,1
10,2019,20170664,9,-1,-1,1
10,2019,6417898,22,1,40,2
10,2019,22088077,13,-1,-1,1
10,2019,20378489,16,1,35,1
10,2019,-1,-1,-1,-1,1
10,2019,17502754,9,-1,-1,1
10,2019,25493524,5,-1,-1,1
10,2019,21611646,37,1,43,1
10,2019,22615049,35,1,43,1
10,2019,14849175,55,6,39,1
10,2019,-1,-1,-1,-1,1
10,2019,18231401,38,1,39,1
10,2019,19493753,58,1,43,1
10,2019,-1,-1,-1,-1,1
10,2019,19233635,36,1,40,1
10,2019,-1,-1,-1,-1,1
10,2019,18487533,48,1,43,1
10,2019,4111138,4,-1,-1,2
10,2019,24447626,21,1,40,1
10,2019,16401236,76,5,46,1
10,2019,24163158,1,-1,-1,1
10,2019,18168085,71,5,39,1
10,2019,21944876,85,5,39,1
10,2019,35543426,40,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,0,43,-1,39,1
10,2019,-1,-1,-1,-1,2
10,2019,4665933,49,1,39,2
10,2019,4521506,36,1,38,2
10,2019,5204852,68,5,39,2
10,2019,17259806,40,6,42,1
10,2019,18543472,36,1,43,1
10,2019,16308103,65,6,39,1
10,2019,-1,-1,-1,-1,2
10,2019,23537017,31,1,43,1
10,2019,20795230,42,7,43,1
10,2019,17191678,68,5,41,1
10,2019,-1,-1,-1,-1,1
10,2019,16241561,72,1,44,1
10,2019,18754029,55,5,37,1
10,2019,17290843,73,5,43,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,21267098,50,1,44,1
10,2019,-1,-1,-1,-1,1
10,2019,21777767,26,1,34,1
10,2019,-1,-1,-1,-1,1
10,2019,22416773,59,1,43,1
10,2019,4981022,50,1,44,2
10,2019,-1,-1,-1,-1,2
10,2019,20716452,64,1,40,1
10,2019,16755377,56,6,39,1
10,2019,15547849,66,5,41,1
10,2019,14637705,70,5,40,1
10,2019,-1,-1,-1,-1,1
10,2019,16985263,52,1,39,1
10,2019,8914940,34,2,46,2
10,2019,4419096,41,1,44,2
10,2019,18653826,55,1,42,1
10,2019,22201262,38,1,34,1
10,2019,19961227,49,5,39,1
10,2019,16297561,80,5,39,1
10,2019,19239144,7,-1,-1,1
10,2019,17180759,75,5,45,1
10,2019,4851528,23,1,40,2
10,2019,11485137,31,7,40,2
10,2019,20483971,45,6,39,1
10,2019,21044697,3,-1,-1,1
10,2019,18234968,48,7,39,1
10,2019,17918102,56,1,39,1
10,2019,18817198,62,1,40,1
10,2019,22307011,51,1,43,1
10,2019,6724471,53,1,32,2
10,2019,7652698,20,7,39,2
10,2019,19069008,77,5,37,1
10,2019,17887257,39,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,18497135,53,1,40,1
10,2019,21337416,8,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,17105527,74,5,39,1
10,2019,18472881,50,1,43,1
10,2019,25657339,5,-1,-1,1
10,2019,28589116,22,4,39,1
10,2019,16809329,40,1,35,1
10,2019,18746200,51,1,43,1
10,2019,-1,-1,-1,-1,1
10,2019,19397234,49,7,38,1
10,2019,4897924,27,1,40,2
10,2019,20602279,32,1,40,1
10,2019,19584062,5,-1,-1,1
10,2019,24889135,4,-1,-1,1
10,2019,15924890,72,5,39,1
10,2019,19252004,21,7,42,1
10,2019,17677981,3,-1,-1,1
10,2019,22548482,31,1,41,1
10,2019,19153282,39,1,39,1
10,2019,5303387,23,1,39,2
10,2019,-1,-1,-1,-1,2
10,2019,6583960,22,7,37,2
10,2019,44083816,45,1,39,4
10,2019,20604160,45,7,35,1
10,2019,4445003,45,1,43,2
10,2019,4476956,57,1,45,2
10,2019,6190673,13,-1,-1,2
10,2019,15676914,9,-1,-1,1
10,2019,26741657,23,1,43,1
10,2019,21724989,37,6,38,1
10,2019,16297561,80,1,43,1
10,2019,17733067,66,5,43,1
10,2019,21519319,17,7,38,1
10,2019,17751610,52,1,39,1
10,2019,5616448,17,7,32,2
10,2019,6406100,1,-1,-1,2
10,2019,6047425,65,5,38,2
10,2019,11608703,15,7,35,2
10,2019,49336914,24,1,39,4
10,2019,-1,-1,-1,-1,1
10,2019,17101656,75,5,44,1
10,2019,5847882,72,5,40,2
10,2019,4549731,5,-1,-1,2
10,2019,41819311,39,1,32,1
10,2019,16574788,65,5,40,1
10,2019,4401084,41,7,44,2
10,2019,4854502,50,1,40,2
10,2019,18743913,56,5,43,1
10,2019,18536113,85,5,39,1
10,2019,18313458,2,-1,-1,1
10,2019,20861460,28,1,39,1
10,2019,18521332,30,1,42,1
10,2019,28688748,3,-1,-1,1
10,2019,17820203,75,5,39,1
10,2019,4537129,35,1,33,2
10,2019,22316658,29,1,43,1
10,2019,21346645,49,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,4567512,44,1,41,2
10,2019,-1,-1,-1,-1,1
10,2019,17232460,25,7,43,1
10,2019,4678192,68,7,39,2
10,2019,4688087,41,1,43,2
10,2019,21141488,17,7,37,1
10,2019,18743913,56,1,43,1
10,2019,19892260,1,-1,-1,1
10,2019,16793349,68,5,44,1
10,2019,20382089,40,6,39,1
10,2019,5053658,59,1,42,2
10,2019,5273983,73,5,39,2
10,2019,32639303,44,1,46,4
10,2019,5822538,58,1,43,2
10,2019,4637194,23,7,40,2
10,2019,-1,-1,-1,-1,2
10,2019,4515228,62,5,40,2
10,2019,23472748,2,-1,-1,1
10,2019,17128678,79,6,40,1
10,2019,19748943,45,6,36,1
10,2019,20370500,16,7,35,1
10,2019,30636330,26,1,43,1
10,2019,18497135,52,1,40,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,17174092,23,4,41,1
10,2019,21803551,36,1,43,1
10,2019,16319258,4,-1,-1,1
10,2019,20009637,20,7,40,1
10,2019,21422186,37,2,43,1
10,2019,27178835,24,1,40,1
10,2019,17978239,64,1,38,1
10,2019,22517349,44,1,39,1
10,2019,24614307,10,-1,-1,1
10,2019,16789001,13,-1,-1,1
10,2019,14321107,11,-1,-1,1
10,2019,5194313,13,-1,-1,2
10,2019,16484774,73,5,41,1
10,2019,16083379,15,7,36,1
10,2019,6078508,76,5,41,2
10,2019,5328053,41,6,39,2
10,2019,20965981,45,1,44,1
10,2019,23495814,22,7,43,1
10,2019,17508681,14,-1,-1,1
10,2019,32015310,50,1,40,1
10,2019,20604160,48,5,40,1
10,2019,16139183,79,5,39,1
10,2019,15171044,64,5,33,1
10,2019,26026435,72,5,43,1
10,2019,23545377,19,7,37,1
10,2019,0,39,-1,44,2
10,2019,4288517,40,1,39,2
10,2019,-1,-1,-1,-1,2
10,2019,2836533,10,-1,-1,2
10,2019,6168966,20,1,39,2
10,2019,6311120,20,4,40,2
10,2019,-1,-1,-1,-1,2
10,2019,-1,-1,-1,-1,1
10,2019,16739861,79,5,36,1
10,2019,4055604,11,-1,-1,2
10,2019,-1,-1,-1,-1,4
10,2019,17170602,85,5,43,1
10,2019,18129637,38,1,43,1
10,2019,7530094,67,5,39,2
10,2019,-1,-1,-1,-1,2
10,2019,15716754,4,-1,-1,1
10,2019,16775483,51,1,44,1
10,2019,4752338,17,7,37,2
10,2019,6552469,26,1,39,2
10,2019,17198904,62,1,42,1
10,2019,4799526,50,1,39,2
10,2019,4696250,23,1,39,2
10,2019,-1,-1,-1,-1,2
10,2019,-1,-1,-1,-1,1
10,2019,18679846,13,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,27075587,16,7,35,1
10,2019,16190752,65,1,44,1
10,2019,18800563,73,5,39,1
10,2019,4985668,50,1,43,2
10,2019,5537591,26,7,43,2
10,2019,16569458,14,-1,-1,1
10,2019,21468650,13,-1,-1,1
10,2019,17434949,41,1,39,1
10,2019,16617333,71,5,36,1
10,2019,19303552,64,1,43,1
10,2019,18402701,60,1,37,1
10,2019,20500741,28,1,39,1
10,2019,5026278,29,4,40,2
10,2019,23003482,55,1,43,1
10,2019,10969562,60,5,40,2
10,2019,4319617,42,1,40,2
10,2019,4248629,49,1,39,2
10,2019,-1,-1,-1,-1,1
10,2019,20243415,64,5,40,1
10,2019,-1,-1,-1,-1,2
10,2019,4591026,39,1,44,2
10,2019,18883160,41,1,39,1
10,2019,4486332,3,-1,-1,2
10,2019,5867146,70,6,31,2
10,2019,6047425,65,7,43,2
10,2019,23021208,53,7,39,1
10,2019,-1,-1,-1,-1,1
10,2019,4428641,60,1,39,2
10,2019,8139186,1,-1,-1,2
10,2019,17596686,85,5,43,1
10,2019,4046487,35,1,39,2
10,2019,-1,-1,-1,-1,2
10,2019,34108836,28,1,39,4
10,2019,-1,-1,-1,-1,2
10,2019,4255858,65,5,39,2
10,2019,-1,-1,-1,-1,2
10,2019,4964015,71,5,43,2
10,2019,33974655,26,1,39,1
10,2019,19098920,59,5,43,1
10,2019,-1,-1,-1,-1,2
10,2019,35591426,5,-1,-1,4
10,2019,22678272,62,7,40,1
10,2019,21349822,23,4,40,1
10,2019,-1,-1,-1,-1,2
10,2019,-1,-1,-1,-1,2
10,2019,18976096,25,1,42,1
10,2019,17261211,49,1,40,1
10,2019,17479089,39,7,39,1
10,2019,27685661,51,5,42,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,20875445,36,1,37,1
10,2019,20979399,53,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,14281105,74,6,41,1
10,2019,19941520,17,7,37,1
10,2019,17656899,41,1,42,1
10,2019,4373893,17,7,37,2
10,2019,5495819,11,-1,-1,2
10,2019,4552834,57,1,40,2
10,2019,29683500,63,5,39,4
10,2019,3831507,63,5,39,2
10,2019,4861819,67,5,44,2
10,2019,4246376,63,1,40,2
10,2019,8044278,38,1,39,2
10,2019,16783751,12,-1,-1,1
10,2019,19708302,48,1,40,1
10,2019,24296897,21,1,39,1
10,2019,20355891,12,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,20205224,12,-1,-1,1
10,2019,25149438,56,1,43,1
10,2019,15636640,85,5,39,1
10,2019,20382089,42,6,39,1
10,2019,22443082,12,-1,-1,1
10,2019,16139183,80,5,43,1
10,2019,6454099,21,1,39,2
10,2019,18333777,37,1,37,1
10,2019,18066404,47,1,39,1
10,2019,3641357,3,-1,-1,2
10,2019,4307782,4,-1,-1,2
10,2019,35325008,35,7,32,1
10,2019,19806504,44,6,40,1
10,2019,15974272,58,6,39,1
10,2019,16491728,74,5,40,1
10,2019,19676082,66,5,43,1
10,2019,-1,-1,-1,-1,1
10,2019,16154956,58,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,18102552,13,-1,-1,1
10,2019,14849175,57,1,39,1
10,2019,17228871,57,6,39,1
10,2019,14812628,71,1,39,1
10,2019,16613689,11,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,5095864,25,5,39,2
10,2019,3831507,64,5,40,2
10,2019,-1,-1,-1,-1,1
10,2019,19090587,68,1,44,1
10,2019,-1,-1,-1,-1,2
10,2019,6957075,3,-1,-1,2
10,2019,21141488,16,7,36,1
10,2019,17462765,51,2,39,1
10,2019,17832198,1,-1,-1,1
10,2019,17434949,40,1,39,1
10,2019,17108989,80,5,39,1
10,2019,15802101,66,5,43,1
10,2019,5145908,68,5,43,2
10,2019,42365655,1,-1,-1,4
10,2019,4258075,43,1,40,2
10,2019,8981434,13,-1,-1,2
10,2019,4307503,42,1,44,2
10,2019,-1,-1,-1,-1,4
10,2019,16988824,50,7,43,1
10,2019,31878515,21,7,40,1
10,2019,25881613,19,4,39,1
10,2019,4704419,74,5,45,2
10,2019,17895408,48,1,46,1
10,2019,19132689,31,7,41,1
10,2019,17341723,15,1,42,1
10,2019,4232069,68,1,37,2
10,2019,-1,-1,-1,-1,2
10,2019,4521211,37,1,42,2
10,2019,-1,-1,-1,-1,4
10,2019,30379329,73,5,39,4
10,2019,16625747,51,1,39,1
10,2019,4709439,60,5,40,2
10,2019,5144055,58,1,39,2
10,2019,5804157,58,1,39,2
10,2019,17529511,73,5,41,1
10,2019,16900498,67,5,39,1
10,2019,14979419,71,5,40,1
10,2019,21146886,80,6,34,1
10,2019,23620054,55,1,39,1
10,2019,36204532,27,6,38,1
10,2019,17434949,43,1,39,1
10,2019,18451302,16,7,36,1
10,2019,19806504,44,1,40,1
10,2019,24790979,35,1,42,1
10,2019,17105527,70,5,39,1
10,2019,23248368,0,-1,-1,1
10,2019,20767755,5,-1,-1,1
10,2019,13670148,3,-1,-1,1
10,2019,18623753,14,-1,-1,1
10,2019,26050957,26,1,40,1
10,2019,22816848,42,1,43,1
10,2019,13012634,9,-1,-1,1
10,2019,3931042,69,5,43,2
10,2019,-1,-1,-1,-1,2
10,2019,-1,-1,-1,-1,1
10,2019,23421173,37,1,43,1
10,2019,18587703,80,5,35,1
10,2019,5482149,50,1,43,2
10,2019,20442785,1,-1,-1,1
10,2019,20481209,2,-1,-1,1
10,2019,21881538,26,1,46,1
10,2019,17180759,85,5,43,1
10,2019,-1,-1,-1,-1,1
10,2019,18441544,47,5,40,1
10,2019,17261211,47,1,40,1
10,2019,23985216,53,7,38,1
10,2019,17385121,72,1,43,1
10,2019,18939113,63,5,39,1
10,2019,4804003,51,7,39,2
10,2019,45863465,14,-1,-1,4
10,2019,3931042,68,5,45,2
10,2019,5678793,58,5,44,2
10,2019,46512211,13,-1,-1,4
10,2019,31750939,58,1,40,4
10,2019,20697939,20,1,39,1
10,2019,21611646,38,7,35,1
10,2019,17253266,46,1,43,1
10,2019,18196248,15,7,35,1
10,2019,22243697,30,1,43,1
10,2019,20731580,28,1,39,1
10,2019,21297933,19,1,37,1
10,2019,3762600,10,-1,-1,2
10,2019,18186114,66,5,44,1
10,2019,18942987,50,1,44,1
10,2019,15802101,67,1,34,1
10,2019,-1,-1,-1,-1,2
10,2019,4254109,64,1,46,2
10,2019,42875205,43,1,40,4
10,2019,38066336,16,7,35,4
10,2019,42528339,47,2,43,4
10,2019,11417977,5,-1,-1,1
10,2019,17526929,62,5,43,1
10,2019,-1,-1,-1,-1,1
10,2019,4350935,38,7,43,2
10,2019,18454585,7,-1,-1,1
10,2019,17253266,45,1,43,1
10,2019,22535765,57,1,42,1
10,2019,-1,-1,-1,-1,2
10,2019,18347791,46,1,44,1
10,2019,17789213,16,7,36,1
10,2019,0,21,-1,40,1
10,2019,-1,-1,-1,-1,1
10,2019,16886279,44,1,44,1
10,2019,23795600,5,-1,-1,1
10,2019,3668151,12,-1,-1,2
10,2019,-1,-1,-1,-1,2
10,2019,19174417,70,5,39,1
10,2019,18231401,37,1,42,1
10,2019,26164105,63,4,42,1
10,2019,21214525,15,7,34,1
10,2019,19036629,13,-1,-1,1
10,2019,20665180,59,5,40,1
10,2019,22519303,11,-1,-1,1
10,2019,4537129,35,1,46,2
10,2019,21445524,33,1,43,1
10,2019,19571164,34,1,44,1
10,2019,17620535,6,-1,-1,1
10,2019,17026989,55,1,42,1
10,2019,19745146,12,-1,-1,1
10,2019,19201308,62,1,43,1
10,2019,14883284,80,5,42,1
10,2019,17108733,76,5,43,1
10,2019,16154956,56,1,41,1
10,2019,-1,-1,-1,-1,1
10,2019,19148459,25,1,44,1
10,2019,16297561,85,5,43,1
10,2019,18839851,78,5,43,1
10,2019,17733067,68,5,42,1
10,2019,5981165,45,4,39,2
10,2019,4744390,35,1,39,2
10,2019,19838837,60,2,39,1
10,2019,15401840,58,1,39,1
10,2019,3536198,12,-1,-1,2
10,2019,4332435,36,7,39,2
10,2019,4198069,67,5,40,2
10,2019,-1,-1,-1,-1,2
10,2019,6103787,49,6,39,2
10,2019,31767427,66,1,40,4
10,2019,29813413,52,6,40,1
10,2019,4349492,31,1,43,2
10,2019,4535132,58,1,43,2
10,2019,40551594,35,1,44,4
10,2019,17938464,28,1,40,1
10,2019,16985263,54,1,39,1
10,2019,-1,-1,-1,-1,2
10,2019,-1,-1,-1,-1,4
10,2019,15845888,70,5,41,1
10,2019,25149438,59,1,41,1
10,2019,21128226,46,6,36,1
10,2019,-1,-1,-1,-1,1
10,2019,20891300,46,2,46,1
10,2019,17743239,74,5,43,1
10,2019,18276347,6,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,18527887,40,1,42,1
10,2019,23425049,24,1,39,1
10,2019,19442487,76,5,40,1
10,2019,20000516,85,5,40,1
10,2019,22303136,60,5,39,1
10,2019,19420360,39,1,39,1
10,2019,22404699,9,-1,-1,1
10,2019,16397121,61,1,32,1
10,2019,-1,-1,-1,-1,1
10,2019,14679010,15,7,35,1
10,2019,16190752,68,5,43,1
10,2019,23187744,10,-1,-1,1
10,2019,21531788,52,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,19708302,45,7,45,1
10,2019,18497135,50,1,40,1
10,2019,20382089,43,1,44,1
10,2019,4519273,41,1,39,2
10,2019,0,32,-1,44,2
10,2019,3714594,5,-1,-1,2
10,2019,4737187,46,1,37,2
10,2019,4592992,68,5,35,2
10,2019,5087180,57,7,39,2
10,2019,4635428,51,1,39,2
10,2019,28288501,24,7,43,1
10,2019,19806504,41,1,43,1
10,2019,19583655,64,5,39,1
10,2019,19698614,68,5,39,1
10,2019,21947341,20,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,6242213,27,7,34,2
10,2019,4392129,43,1,43,2
10,2019,16809329,40,1,39,1
10,2019,5541240,16,7,35,2
10,2019,7878139,68,6,40,2
10,2019,48169381,20,4,40,4
10,2019,-1,-1,-1,-1,1
10,2019,19639543,17,7,37,1
10,2019,16183039,74,5,45,1
10,2019,-1,-1,-1,-1,1
10,2019,21585759,13,-1,-1,1
10,2019,25282936,27,1,43,1
10,2019,18540752,13,-1,-1,1
10,2019,16309079,72,5,44,1
10,2019,-1,-1,-1,-1,1
10,2019,16895011,53,1,39,1
10,2019,16613689,11,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,25688966,29,1,39,1
10,2019,7427949,18,1,40,2
10,2019,-1,-1,-1,-1,4
10,2019,27732396,71,5,43,4
10,2019,20784539,54,1,39,1
10,2019,24131813,28,6,44,1
10,2019,15437219,79,1,34,1
10,2019,-1,-1,-1,-1,4
10,2019,17404845,58,1,43,1
10,2019,17856401,3,-1,-1,1
10,2019,18333803,42,1,44,1
10,2019,18821570,34,7,43,1
10,2019,-1,-1,-1,-1,1
10,2019,15666265,69,5,42,1
10,2019,18076610,61,6,41,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,22307011,51,1,44,1
10,2019,6549650,25,7,39,2
10,2019,4442415,67,5,40,2
10,2019,-1,-1,-1,-1,1
10,2019,29756076,14,-1,-1,1
10,2019,4643349,61,1,39,2
10,2019,6501332,26,7,40,2
10,2019,15611043,80,5,35,1
10,2019,20761077,39,1,42,1
10,2019,-1,-1,-1,-1,1
10,2019,4956143,49,1,37,2
10,2019,26334980,12,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,19442838,34,1,35,1
10,2019,4823745,46,1,46,2
10,2019,18340401,41,1,37,1
10,2019,21211150,55,1,39,1
10,2019,4496584,71,5,39,2
10,2019,-1,-1,-1,-1,2
10,2019,18668907,0,-1,-1,1
10,2019,15096460,11,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,4
10,2019,22531927,11,-1,-1,1
10,2019,19373820,33,7,42,1
10,2019,5029216,37,1,41,2
10,2019,3144127,8,-1,-1,2
10,2019,22718691,1,-1,-1,1
10,2019,21505831,31,1,40,1
10,2019,5373437,39,1,46,2
10,2019,5359743,30,1,39,2
10,2019,17378989,58,1,43,1
10,2019,22453742,25,7,42,1
10,2019,21721448,18,1,37,1
10,2019,5676208,49,7,39,2
10,2019,17815803,52,1,44,1
10,2019,18287478,44,1,39,1
10,2019,16805447,41,1,40,1
10,2019,16493594,36,1,43,1
10,2019,18181920,35,1,43,1
10,2019,17634831,53,1,40,1
10,2019,17612215,39,7,43,1
10,2019,17197247,11,-1,-1,1
10,2019,18300800,36,1,45,1
10,2019,-1,-1,-1,-1,1
10,2019,20062179,80,5,36,1
10,2019,14928834,10,-1,-1,1
10,2019,33642916,17,7,37,1
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,2
10,2019,6501332,29,1,40,2
10,2019,17633816,62,1,43,1
10,2019,0,37,-1,43,1
10,2019,4737536,57,6,40,2
10,2019,36273212,45,1,42,4
10,2019,24761984,5,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,17900336,52,1,42,1
10,2019,17714007,62,1,44,1
10,2019,22548482,34,1,42,1
10,2019,21881538,28,1,39,1
10,2019,17430922,41,1,40,1
10,2019,18076610,62,5,41,1
10,2019,-1,-1,-1,-1,2
10,2019,4325295,63,1,40,2
10,2019,5024746,61,5,43,2
10,2019,4644565,32,7,39,2
10,2019,-1,-1,-1,-1,1
10,2019,5216349,28,1,43,2
10,2019,5598081,41,6,39,2
10,2019,44953629,20,1,39,4
10,2019,33723395,1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,16985263,51,6,39,1
10,2019,21289144,49,1,39,1
10,2019,21856994,69,5,45,1
10,2019,18561183,21,7,40,1
10,2019,18561183,21,1,40,1
10,2019,5085286,3,-1,-1,2
10,2019,21293912,0,-1,-1,1
10,2019,18845148,39,2,46,1
10,2019,4902345,60,1,44,2
10,2019,5683861,40,7,40,2
10,2019,30376663,24,7,40,1
10,2019,-1,-1,-1,-1,1
10,2019,6105260,3,-1,-1,2
10,2019,36802415,35,7,43,4
10,2019,23883813,28,1,43,1
10,2019,5367097,29,1,39,2
10,2019,7639720,47,6,40,2
10,2019,-1,-1,-1,-1,2
10,2019,19313650,6,-1,-1,1
10,2019,16979413,80,5,39,1
10,2019,4223595,9,-1,-1,2
10,2019,5457133,12,-1,-1,2
10,2019,4198069,67,5,40,2
10,2019,5204060,19,1,40,2
10,2019,-1,-1,-1,-1,2
10,2019,6871721,1,-1,-1,2
10,2019,15636640,76,1,44,1
10,2019,-1,-1,-1,-1,2
10,2019,4386274,30,1,40,2
10,2019,28404576,71,5,43,4
10,2019,3117342,7,-1,-1,2
10,2019,0,42,-1,40,2
10,2019,4093189,15,7,35,2
10,2019,-1,-1,-1,-1,4
10,2019,17851307,67,5,40,1
10,2019,-1,-1,-1,-1,1
10,2019,4519266,35,1,46,2
10,2019,-1,-1,-1,-1,2
10,2019,17253266,45,6,39,1
10,2019,4823745,49,6,44,2
10,2019,-1,-1,-1,-1,2
10,2019,29043948,69,5,38,4
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,16690237,57,1,39,1
10,2019,-1,-1,-1,-1,1
10,2019,18673202,18,1,40,1
10,2019,18659065,16,7,35,1
10,2019,23224901,50,1,42,1
10,2019,-1,-1,-1,-1,2
10,2019,24775021,58,5,33,1
10,2019,17738156,65,5,39,1
10,2019,8707018,28,1,39,2
10,2019,44468141,31,1,40,4
10,2019,-1,-1,-1,-1,1
10,2019,-1,-1,-1,-1,1
10,2019,19928450,78,5,39,1
10,2019,-1,-1,-1,-1,4
10,2019,20441818,47,5,43,1
10,2019,30769916,22,1,39,1
10,2019,18356134,7,-1,-1,1
10,2019,4372771,43,1,44,2
10,2019,-1,-1,-1,-1,2
10,2019,4336685,35,7,40,2
